,SchoolYear,OrganizationLevel,organizationid,OrganizationName,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,TotalTeacherCount,TotalStudentCount,StudentToTeacherRatio,AverageClassSize,Program,ProgramFormalName,ProgramTeacherCount,ProgramTeacherPercent,ProgramFTE,CertificateType,CertificateTypeCount,CertificateTypePercent,LimitedCertificateType,LimitedCertificateCount,LimitedCertificatePercent,IsEEValidated,DataAsOf
8429,2017-2018,School,101312,McMurray Middle School,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,3667.0,McMurray Middle School,101312.0,27.0,,,,Basic Ed,Basic Education,22.0,0.815,18.815,All,,,,,,1,15:22.7
8430,2017-2018,School,101312,McMurray Middle School,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,3667.0,McMurray Middle School,101312.0,27.0,,,,CTE,Career and Technical Education,1.0,0.037000000000000005,0.222,All,,,,,,1,15:22.7
8431,2017-2018,School,101312,McMurray Middle School,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,3667.0,McMurray Middle School,101312.0,27.0,,,,Other,Other,6.0,0.222,0.1,All,,,,,,1,15:22.7
8432,2017-2018,School,101312,McMurray Middle School,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,3667.0,McMurray Middle School,101312.0,27.0,,,,SPED,Special Education,2.0,0.07400000000000001,1.4,All,,,,,,1,15:22.7
8433,2017-2018,School,101312,McMurray Middle School,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,3667.0,McMurray Middle School,101312.0,27.0,,,,TBIP,Transitional Bilingual Instructional Program,1.0,0.037000000000000005,0.2,All,,,,,,1,15:22.7
8434,2017-2018,School,101313,Chautauqua Elementary,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,4468.0,Chautauqua Elementary,101313.0,42.0,,,,Basic Ed,Basic Education,33.0,0.7859999999999999,30.884,All,,,,,,1,15:22.7
8435,2017-2018,School,101313,Chautauqua Elementary,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,4468.0,Chautauqua Elementary,101313.0,42.0,,,,Other,Other,7.0,0.16699999999999998,2.123,All,,,,,,1,15:22.7
8436,2017-2018,School,101313,Chautauqua Elementary,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,4468.0,Chautauqua Elementary,101313.0,42.0,,,,SPED,Special Education,3.0,0.071,2.8,All,,,,,,1,15:22.7
8437,2017-2018,School,101313,Chautauqua Elementary,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,4468.0,Chautauqua Elementary,101313.0,42.0,,,,TBIP,Transitional Bilingual Instructional Program,2.0,0.048,1.159,All,,,,,,1,15:22.7
8438,2017-2018,School,101317,Griffin Home,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,1534.0,Griffin Home,101317.0,1.0,,,,SPED,Special Education,1.0,1.0,1.0,All,,,,,,1,15:22.7
8439,2017-2018,School,101319,Out Of District Facility,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,1648.0,Out Of District Facility,101319.0,0.0,,,,,,,,,All,,,,,,0,15:22.7
8440,2017-2018,School,101322,H.O.M.E. Program,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,1784.0,H.O.M.E. Program,101322.0,7.0,,,,ALE,Alternative Learning Experience,6.0,0.857,3.367,All,,,,,,1,15:22.7
8441,2017-2018,School,101322,H.O.M.E. Program,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,1784.0,H.O.M.E. Program,101322.0,7.0,,,,Other,Other,1.0,0.14300000000000002,,All,,,,,,1,15:22.7
8442,2017-2018,School,101325,Bryn Mawr Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2439.0,Bryn Mawr Elementary School,101325.0,32.0,,,,Basic Ed,Basic Education,24.0,0.75,20.83,All,,,,,,1,15:22.7
8443,2017-2018,School,101325,Bryn Mawr Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2439.0,Bryn Mawr Elementary School,101325.0,32.0,,,,Other,Other,6.0,0.188,0.467,All,,,,,,1,15:22.7
8444,2017-2018,School,101325,Bryn Mawr Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2439.0,Bryn Mawr Elementary School,101325.0,32.0,,,,SPED,Special Education,1.0,0.031,0.2,All,,,,,,1,15:22.7
8445,2017-2018,School,101325,Bryn Mawr Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2439.0,Bryn Mawr Elementary School,101325.0,32.0,,,,TBIP,Transitional Bilingual Instructional Program,1.0,0.031,0.516,All,,,,,,1,15:22.7
8446,2017-2018,School,101326,Renton Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2475.0,Renton Senior High School,101326.0,66.0,,,,Basic Ed,Basic Education,39.0,0.591,44.016999999999996,All,,,,,,1,15:22.7
8447,2017-2018,School,101326,Renton Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2475.0,Renton Senior High School,101326.0,66.0,,,,CTE,Career and Technical Education,18.0,0.273,13.673,All,,,,,,1,15:22.7
8448,2017-2018,School,101326,Renton Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2475.0,Renton Senior High School,101326.0,66.0,,,,Other,Other,7.0,0.106,1.2,All,,,,,,1,15:22.7
8449,2017-2018,School,101326,Renton Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2475.0,Renton Senior High School,101326.0,66.0,,,,SPED,Special Education,12.0,0.182,9.732999999999999,All,,,,,,1,15:22.7
8450,2017-2018,School,101326,Renton Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2475.0,Renton Senior High School,101326.0,66.0,,,,TBIP,Transitional Bilingual Instructional Program,2.0,0.03,1.2,All,,,,,,1,15:22.7
8451,2017-2018,School,101327,Kennydale Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2597.0,Kennydale Elementary School,101327.0,36.0,,,,Basic Ed,Basic Education,29.0,0.8059999999999999,26.996,All,,,,,,1,15:22.7
8452,2017-2018,School,101327,Kennydale Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2597.0,Kennydale Elementary School,101327.0,36.0,,,,Other,Other,4.0,0.111,0.79,All,,,,,,1,15:22.7
8453,2017-2018,School,101327,Kennydale Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2597.0,Kennydale Elementary School,101327.0,36.0,,,,SPED,Special Education,2.0,0.055999999999999994,0.767,All,,,,,,1,15:22.7
8454,2017-2018,School,101327,Kennydale Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2597.0,Kennydale Elementary School,101327.0,36.0,,,,TBIP,Transitional Bilingual Instructional Program,1.0,0.027999999999999997,0.133,All,,,,,,1,15:22.7
8455,2017-2018,School,101328,Highlands Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2640.0,Highlands Elementary School,101328.0,37.0,,,,Basic Ed,Basic Education,27.0,0.73,24.004,All,,,,,,1,15:22.7
8456,2017-2018,School,101328,Highlands Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2640.0,Highlands Elementary School,101328.0,37.0,,,,Other,Other,6.0,0.162,0.565,All,,,,,,1,15:22.7
8457,2017-2018,School,101328,Highlands Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2640.0,Highlands Elementary School,101328.0,37.0,,,,SPED,Special Education,2.0,0.054000000000000006,0.3,All,,,,,,1,15:22.7
8458,2017-2018,School,101328,Highlands Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2640.0,Highlands Elementary School,101328.0,37.0,,,,TBIP,Transitional Bilingual Instructional Program,3.0,0.081,0.39899999999999997,All,,,,,,1,15:22.7
8459,2017-2018,School,101330,Lakeridge Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2929.0,Lakeridge Elementary School,101330.0,28.0,,,,Basic Ed,Basic Education,21.0,0.75,19.232,All,,,,,,1,15:22.7
8460,2017-2018,School,101330,Lakeridge Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2929.0,Lakeridge Elementary School,101330.0,28.0,,,,Other,Other,3.0,0.107,0.4,All,,,,,,1,15:22.7
8461,2017-2018,School,101330,Lakeridge Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2929.0,Lakeridge Elementary School,101330.0,28.0,,,,SPED,Special Education,3.0,0.107,1.534,All,,,,,,1,15:22.7
8462,2017-2018,School,101330,Lakeridge Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2929.0,Lakeridge Elementary School,101330.0,28.0,,,,TBIP,Transitional Bilingual Instructional Program,1.0,0.036000000000000004,0.267,All,,,,,,1,15:22.7
8463,2017-2018,School,101332,Campbell Hill Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3034.0,Campbell Hill Elementary School,101332.0,37.0,,,,Basic Ed,Basic Education,26.0,0.703,21.087,All,,,,,,1,15:22.7
8464,2017-2018,School,101332,Campbell Hill Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3034.0,Campbell Hill Elementary School,101332.0,37.0,,,,Other,Other,7.0,0.18899999999999997,0.4,All,,,,,,1,15:22.7
8465,2017-2018,School,101332,Campbell Hill Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3034.0,Campbell Hill Elementary School,101332.0,37.0,,,,SPED,Special Education,4.0,0.10800000000000001,1.9669999999999999,All,,,,,,1,15:22.7
8466,2017-2018,School,101332,Campbell Hill Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3034.0,Campbell Hill Elementary School,101332.0,37.0,,,,TBIP,Transitional Bilingual Instructional Program,1.0,0.027000000000000003,0.133,All,,,,,,1,15:22.7
8467,2017-2018,School,101333,McKnight Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3035.0,McKnight Middle School,101333.0,43.0,,,,Basic Ed,Basic Education,32.0,0.7440000000000001,30.5,All,,,,,,1,15:22.7
8468,2017-2018,School,101333,McKnight Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3035.0,McKnight Middle School,101333.0,43.0,,,,CTE,Career and Technical Education,2.0,0.047,2.0,All,,,,,,1,15:22.7
8469,2017-2018,School,101333,McKnight Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3035.0,McKnight Middle School,101333.0,43.0,,,,Other,Other,3.0,0.07,,All,,,,,,1,15:22.7
8470,2017-2018,School,101333,McKnight Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3035.0,McKnight Middle School,101333.0,43.0,,,,SPED,Special Education,5.0,0.11599999999999999,5.0,All,,,,,,1,15:22.7
8471,2017-2018,School,101333,McKnight Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3035.0,McKnight Middle School,101333.0,43.0,,,,TBIP,Transitional Bilingual Instructional Program,2.0,0.047,1.4,All,,,,,,1,15:22.7
8472,2017-2018,School,101334,Dimmitt Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3280.0,Dimmitt Middle School,101334.0,42.0,,,,Basic Ed,Basic Education,32.0,0.762,33.673,All,,,,,,1,15:22.7
8473,2017-2018,School,101334,Dimmitt Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3280.0,Dimmitt Middle School,101334.0,42.0,,,,CTE,Career and Technical Education,2.0,0.048,1.8,All,,,,,,1,15:22.7
8474,2017-2018,School,101334,Dimmitt Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3280.0,Dimmitt Middle School,101334.0,42.0,,,,Other,Other,11.0,0.262,4.771,All,,,,,,1,15:22.7
8475,2017-2018,School,101334,Dimmitt Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3280.0,Dimmitt Middle School,101334.0,42.0,,,,SPED,Special Education,5.0,0.11900000000000001,7.0,All,,,,,,1,15:22.7
8476,2017-2018,School,101334,Dimmitt Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3280.0,Dimmitt Middle School,101334.0,42.0,,,,TBIP,Transitional Bilingual Instructional Program,2.0,0.048,5.0,All,,,,,,1,15:22.7
8477,2017-2018,School,101336,Cascade Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3337.0,Cascade Elementary School,101336.0,37.0,,,,Basic Ed,Basic Education,26.0,0.703,23.328000000000003,All,,,,,,1,15:22.7
8478,2017-2018,School,101336,Cascade Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3337.0,Cascade Elementary School,101336.0,37.0,,,,Other,Other,6.0,0.162,0.4,All,,,,,,1,15:22.7
8479,2017-2018,School,101336,Cascade Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3337.0,Cascade Elementary School,101336.0,37.0,,,,SPED,Special Education,4.0,0.10800000000000001,2.2969999999999997,All,,,,,,1,15:22.7
8480,2017-2018,School,101336,Cascade Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3337.0,Cascade Elementary School,101336.0,37.0,,,,TBIP,Transitional Bilingual Instructional Program,1.0,0.027000000000000003,0.133,All,,,,,,1,15:22.7
8481,2017-2018,School,101337,Nelsen Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3434.0,Nelsen Middle School,101337.0,55.0,,,,Basic Ed,Basic Education,38.0,0.691,36.2,All,,,,,,1,15:22.7
8482,2017-2018,School,101337,Nelsen Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3434.0,Nelsen Middle School,101337.0,55.0,,,,CTE,Career and Technical Education,2.0,0.036000000000000004,2.0,All,,,,,,1,15:22.7
8483,2017-2018,School,101337,Nelsen Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3434.0,Nelsen Middle School,101337.0,55.0,,,,Other,Other,8.0,0.145,0.4,All,,,,,,1,15:22.7
8484,2017-2018,School,101337,Nelsen Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3434.0,Nelsen Middle School,101337.0,55.0,,,,SPED,Special Education,8.0,0.145,8.0,All,,,,,,1,15:22.7
8485,2017-2018,School,101337,Nelsen Middle School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3434.0,Nelsen Middle School,101337.0,55.0,,,,TBIP,Transitional Bilingual Instructional Program,1.0,0.018000000000000002,1.0,All,,,,,,1,15:22.7
8486,2017-2018,School,101338,Hazelwood Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3485.0,Hazelwood Elementary School,101338.0,37.0,,,,Basic Ed,Basic Education,29.0,0.784,26.328000000000003,All,,,,,,1,15:22.7
8487,2017-2018,School,101338,Hazelwood Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3485.0,Hazelwood Elementary School,101338.0,37.0,,,,Other,Other,4.0,0.10800000000000001,0.532,All,,,,,,1,15:22.7
8488,2017-2018,School,101338,Hazelwood Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3485.0,Hazelwood Elementary School,101338.0,37.0,,,,SPED,Special Education,3.0,0.081,1.5019999999999998,All,,,,,,1,15:22.7
8489,2017-2018,School,101338,Hazelwood Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3485.0,Hazelwood Elementary School,101338.0,37.0,,,,TBIP,Transitional Bilingual Instructional Program,1.0,0.027000000000000003,0.332,All,,,,,,1,15:22.7
8490,2017-2018,School,101339,Renton Park Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3521.0,Renton Park Elementary School,101339.0,39.0,,,,Basic Ed,Basic Education,25.0,0.6409999999999999,21.763,All,,,,,,1,15:22.7
